code,name,cross_date,zone,cross_close,entry_date,entry_open,dif,dea,gap_bp,ret_1d_pct,ret_2d_pct,ret_3d_pct,ret_5d_pct,up_day1,up_2_consecutive,up_3_consecutive,mae_3d_pct,mfe_3d_pct
000400,许继电气,2023-12-27,水上金叉,20.016,2023-12-28,20.126,0.006381766381768017,0.0012763532763536034,2.550666019891294,2.73278346417567,3.279340157010835,3.8755838219218797,6.856802146477192,True,True,True,-0.695617609062904,5.1177581238199155
000400,许继电气,2024-02-07,水下金叉,20.906,2024-02-08,20.806,-0.3078000583083025,-0.31592747823941925,3.8876016125116064,-2.739594347784291,-3.076035758915696,1.9705854080553697,-0.33644141113140513,False,False,False,-5.094684225704138,3.9411708161107395
000400,许继电气,2024-04-11,水上金叉,25.706,2024-04-12,25.416,0.5486391216831699,0.4865552044259134,24.15152775898875,1.927919420837254,3.0295876613157136,2.4787535410764727,5.941139439723009,True,True,False,-0.5114888259364125,5.980484734025815
000400,许继电气,2024-05-13,水上金叉,28.046,2024-05-14,27.826,0.6732453116068484,0.604662517747155,24.45368104531607,-1.6171925537267318,-3.845324516639115,-5.031265722705392,-1.5812549414216948,False,False,False,-5.750017968806153,0.9703155322360324
000400,许继电气,2024-05-20,水上金叉,27.386,2024-05-21,27.396,0.6410993820560016,0.6399002330773277,0.4378693415153374,-1.09505037231713,-4.197693093882327,-5.365746824353934,5.511753540662867,False,False,False,-6.460797196671042,1.3140604467805517
000400,许继电气,2024-05-27,水上金叉,28.906,2024-05-28,28.626,0.6543310229189139,0.5925845443642683,21.361128677314586,0.2794662195207076,-0.3143994969608044,1.1527981555229383,3.8077272409697382,False,False,False,-1.67679731712429,4.541326067211626
000400,许继电气,2024-08-07,水下金叉,30.332,2024-08-08,30.282,-0.3887616584031548,-0.47292167599349016,27.746280360785757,-0.36325209695527994,-2.839970939832237,-2.7078792682121433,-4.127864738128261,False,False,False,-3.1041542830724578,2.77392510402219
000400,许继电气,2024-09-02,水下金叉,27.532,2024-09-03,27.422,-0.7059083569396627,-0.7503768521053878,16.15156732737366,6.637006782875066,6.8193421340529525,5.5065276055721535,3.282036321201942,True,True,False,-0.1094012107067388,7.731018889942387
000400,许继电气,2024-11-05,零轴附近,30.498,2024-11-06,30.428,0.02375291461839879,-0.004811766897163598,9.366083518775785,0.09859340081503909,-0.06572893387669643,1.6432233469173108,-2.82634415669778,False,False,False,-1.0187984750887447,4.403838569738405
000400,许继电气,2024-12-05,水下金叉,26.228,2024-12-06,26.158,-0.9558454879273448,-0.9798591603447604,9.15573906413588,0.26760455692331764,1.4144812294517806,0.841042893187538,1.7203150087927277,False,False,False,-0.9939597828580227,4.778652802201999
000400,许继电气,2025-01-17,水下金叉,25.741,2025-01-20,25.911,-0.5734301203286023,-0.6375945030700161,24.926919211147116,1.3121840145112085,1.3893713094824678,1.350777661996827,2.740148971479295,True,True,False,-0.2701555323993632,3.6663965111342733
000400,许继电气,2025-02-14,水下金叉,25.551,2025-02-17,25.551,-0.2878517959339071,-0.2888285798849601,0.3822879539168703,-1.722046103870678,-3.4440922077413783,-3.7571914993542177,-2.465656921451209,False,False,False,-4.735626785644387,0.9001604633869453
000400,许继电气,2025-03-12,水下金叉,23.831,2025-03-13,23.901,-0.4358681286572512,-0.45017163182834896,6.002057476017684,0.4602317894648822,1.8409271578595066,1.2133383540437581,2.25931969373665,True,True,False,-0.29287477511401594,2.5940337224384047
000400,许继电气,2025-05-09,水下金叉,21.191,2025-05-12,21.321,-0.6935588271170161,-0.7097163812782354,7.624724723335064,0.7504338445663894,0.797335959851786,0.4690211528539878,-1.1256507668495952,True,True,False,-0.42211903756859126,1.6415740349889685
000400,许继电气,2025-06-25,水下金叉,20.461,2025-06-26,20.451,-0.30006334932414447,-0.3089654718193714,4.35077586394943,-0.5867683731846873,2.151484035010509,3.4717128746760695,4.0584812478607235,False,False,False,-0.5867683731846873,4.743044349909531
000400,许继电气,2025-08-25,水上金叉,23.201,2025-08-26,23.161,0.23103138139836688,0.20477870835171902,11.315319618399144,2.245153490781915,-0.30223220068218426,-0.7771685160398945,-1.5111610034109102,True,False,False,-2.9359699494840408,5.353827554941493
000400,许继电气,2025-09-09,水上金叉,23.311,2025-09-10,23.241,0.1288008179983855,0.12588662963815267,1.2501344259074374,-0.8605481691837724,-0.2581644507551273,0.6023837184286451,-1.5059592960716017,False,False,False,-1.9792607891226721,2.151370422959431
000400,许继电气,2025-11-03,水上金叉,26.839,2025-11-04,26.859,0.5482289899987904,0.539494492938438,3.2544048065697133,0.44677761644140723,4.244387356193435,8.414311776313333,7.222904799136232,True,True,True,-3.499757995457764,12.844856472690713
000400,许继电气,2025-12-12,水下金叉,26.509,2025-12-15,26.509,-0.20107605258435868,-0.245997188549661,16.94561694718862,-0.5281225244256671,-3.621411596061719,-3.0932890716360517,-1.4334754234410885,False,False,False,-6.262024218190055,1.6975366856539331
000400,许继电气,2026-01-05,零轴附近,26.279,2026-01-06,26.339,0.003696589228571412,-0.010407992215408493,5.3672443563225025,1.7464596226128615,2.505789893314092,2.809522001594611,4.480048597137332,True,True,True,-0.4176316488856857,5.46717794904894
000400,许继电气,2026-02-27,水上金叉,31.679,2026-03-02,30.929,0.6677470265798036,0.6504144622529772,5.471310434933677,3.6535290504057683,-0.6789744252966412,1.6812700054964713,8.018364641598508,True,False,False,-2.166251737851199,6.240098289631102
000400,许继电气,2026-03-05,水上金叉,33.559,2026-03-06,33.069,0.7766170209318481,0.6759056868876032,30.010230949743715,1.0281532553146233,2.056306510629291,0.9979134536877377,-2.872781154555637,False,False,False,-0.8769542471801395,4.112613021258582
000400,许继电气,2026-04-10,水下金叉,28.259,2026-04-13,25.809,-0.7643034998863101,-0.8240937889670307,21.15796350922559,-1.4336084311674213,-0.9299081715680613,0.8136696501220397,-1.4336084311674213,False,False,False,-3.3321709481188733,1.743577821690101
000400,许继电气,2026-04-22,水下金叉,26.019,2026-04-23,26.019,-0.9531407789009556,-0.966678840231089,5.203144367628792,-0.3459010722933198,-1.691071908989572,-1.9216726238518,-3.3437103655021283,False,False,False,-2.6519082209154776,1.6526384565125563
000400,许继电气,2026-04-29,水下金叉,25.149,2026-04-30,25.099,-0.9281937860466591,-0.9359070963507188,3.067044536188174,-0.5179489222678191,2.2311645882306053,3.8248535798238947,7.211442686959635,False,False,False,-0.9960556197458059,4.302960277301882
000400,许继电气,2026-06-22,水下金叉,23.239,2026-06-23,23.089,-0.9685292220470139,-0.9927778339865094,10.434447239337135,-2.685261379877857,-4.201134739486334,-5.543765429425262,-6.492269045865995,False,False,False,-6.063493438433875,0.6496600112607887
000400,许继电气,2026-06-30,水下金叉,21.7,2026-07-01,21.69,-0.9725192988626503,-0.9791380772738179,3.0501283000772057,-1.9824804057169243,-3.3656062701705847,-2.3974181650530224,-5.255878284923932,False,False,False,-4.287690179806358,0.0
000400,许继电气,2026-07-06,水下金叉,21.11,2026-07-07,21.13,-0.9660909600890335,-0.9795699056913136,6.38509976422555,-2.744912446758152,-4.401325130146705,-5.1585423568386135,-6.862281116895408,False,False,False,-7.335541883577856,0.8991954566966553
000400,许继电气,2026-07-16,水下金叉,19.95,2026-07-17,19.9,-1.0031066155531079,-1.0223276426841774,9.63460006569902,4.623115577889458,10.351758793969857,10.000000000000009,15.979899497487438,True,True,False,-0.2512562814070196,12.412060301507545
600406,国电南瑞,2023-12-27,水上金叉,19.925,2023-12-28,19.925,0.015954415954418266,0.0031908831908836533,6.405788087093908,1.1543287327478113,3.3626097867001103,2.258469259723972,3.6637390213299925,True,True,False,-0.5018820577164407,3.462986198243412
600406,国电南瑞,2024-01-29,水下金叉,19.665,2024-01-30,19.575,-0.14963004549764491,-0.15220405683355398,1.3089302496359347,-1.7879948914431565,-1.4814814814814725,-2.145593869731788,-0.7662835249042099,False,False,False,-2.4010217113665355,1.2771392081736943
600406,国电南瑞,2024-01-31,水下金叉,19.285,2024-02-01,19.175,-0.15118273507443547,-0.15231425657755232,0.5867365844526058,-0.10430247718382635,-1.5645371577574951,1.303780964797907,8.083441981747065,False,False,False,-3.6505867014341553,2.7118644067796627
600406,国电南瑞,2024-02-05,水下金叉,19.425,2024-02-06,19.225,-0.15697900448272506,-0.15881518504442488,0.945266698429765,6.189856957087114,7.802340702210664,7.906371911573462,10.091027308192446,True,True,True,-0.1560468140442195,10.403120936280885
600406,国电南瑞,2024-04-16,水上金叉,23.305,2024-04-17,23.045,0.25638648236225947,0.22340012334377451,14.154198248652632,3.384682143632012,5.5543501844217635,3.2111087003688255,3.0375352571056613,True,True,False,-0.39054024734217485,6.639184204816662
600406,国电南瑞,2024-05-30,水下金叉,21.415,2024-05-31,21.435,-0.3597645020239746,-0.39106730468054113,14.617232153428224,-3.0324236062514554,-1.259622113365988,4.292045719617454,3.6855609983671656,False,False,False,-4.105435036155813,4.665267086540714
600406,国电南瑞,2024-07-09,水上金叉,24.014,2024-07-10,23.984,0.39784221920234586,0.38721714745899494,4.424532249250821,-2.00133422281521,-2.626751167444974,-3.4189459639759834,-3.919279519679797,False,False,False,-4.377918612408271,1.1674449633088724
600406,国电南瑞,2024-08-22,水下金叉,22.714,2024-08-23,22.524,-0.14153876790248532,-0.15708367104342955,6.843754134429967,0.2219854377552899,-0.5771621381637448,-1.7314864144912123,0.2219854377552899,False,False,False,-2.6194281655123386,2.0866631148996673
600406,国电南瑞,2024-08-29,水下金叉,22.574,2024-08-30,22.454,-0.12925394083264408,-0.14321671924869145,6.185336411822172,4.364478489356016,4.809833437249478,7.571034114189001,6.992072681927497,True,True,True,0.0,8.149995546450505
600406,国电南瑞,2024-10-29,水上金叉,26.299,2024-10-30,26.249,0.3660890009117779,0.35670887304197607,3.566724160539109,-1.4857708865099517,-5.104956379290638,-2.8953483942245395,-1.1429006819307252,False,False,False,-5.676406720256,1.3714808183169058
600406,国电南瑞,2024-11-07,水上金叉,26.209,2024-11-08,26.339,0.313665248773205,0.30828120364785316,2.0542733890464513,-0.341698621815556,-1.4047610007972833,-4.366149056532132,-3.6827518129010195,True,False,False,-4.55598162420745,1.8603591632180505
600406,国电南瑞,2024-12-12,水下金叉,23.999,2024-12-13,23.759,-0.36557647216789846,-0.37949308112181546,5.798828681993832,-1.4731259733153812,-3.072519887200642,-1.2626794056988966,1.1364114651289947,False,False,False,-3.619680963003491,0.6734290163727508
600406,国电南瑞,2024-12-19,水下金叉,24.029,2024-12-20,24.039,-0.3485151645275444,-0.38785174751161683,16.370461935191827,-0.9983776363409524,-1.5391655226922984,0.6239860227130745,-0.124797204542626,False,False,False,-1.9967552726818938,0.7071841590748251
600406,国电南瑞,2025-01-22,水下金叉,22.479,2025-01-23,22.539,-0.4666112432559082,-0.46921544483832106,1.158504196099857,-3.3275655530413895,-1.1979235990949189,-2.262744576068154,-2.3514796574825914,False,False,False,-3.7712409601135866,0.532410488486601
600406,国电南瑞,2025-01-24,水下金叉,22.269,2025-01-27,22.279,-0.4504076622422062,-0.4675115538246806,7.680583583669873,-1.1221329503119493,-1.9300686745365558,-1.2119035863369043,-0.4937384981372528,False,False,False,-2.3340365366488647,0.9425916782620503
600406,国电南瑞,2025-03-26,水下金叉,21.409,2025-03-27,21.349,-0.26353017083425456,-0.26613053439317286,1.2146123400991615,0.37472481146656467,-0.32788421003325796,-2.3420300716661235,-2.3420300716661235,True,False,False,-2.3420300716661235,0.6557684200665159
